bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-001_ses-20202030_acq-undistorted_T1w	0.5911237154150198	1.6274789519115032	0.5258	-1.0	4.6865482448698375	4.321811967108968	5.223599314580866	4.51423345291968	0.2731757653155023	0.3782891214816324	0.34853511320286523	0.4976244121789932	0.2310776337981224	0.0	0.0008972322064496874	5.351487466456063	5.250629971872783	5.333382226654648	216	256	208	1.6558237398990652	5.614653461304615	5.881101903541988	10.372828509422284	30.95037295292891	60.69039612557568	58.06797160163106	82.56314572638858	0.8984379768371582	0.8984379768371582	0.8999999761581421	4295.766	0.0	1.5521	0.0	3553763.0	0.0	7.0	7.5779	2.5969	170.373	372.7649	358.0	577118.2249781342	36.0	728.0	216.2064	-0.4798	82.8878	706.2292	702.0	799183.4343938718	502.0	944.0	125.0299	0.1986	66.6665	930.2088	955.0	736324.342834287	746.0	1042.0	92.0674	0.19956991500301605	0.5513720698305812	0.5577336489083785	0.49427229704768005
sub-001_ses-20203034_acq-undistorted_T1w	0.5898844621513943	1.66033530309468	0.5258	-1.0	4.665417924006592	4.327944833419225	5.190664375539034	4.477644563061517	0.2739880728875791	0.37796351727183003	0.348048409840591	0.5059525072574615	0.21608221232891084	0.0	0.000826335681428524	5.362165840501196	5.265009959900194	5.344982007483331	216	256	208	1.6888086903144879	5.790512011358613	6.10623727515991	10.839391123806632	55.718643860605056	110.04044149629243	104.91867200492761	148.99693065788537	0.8984379768371582	0.8984379768371582	0.8999999761581421	1816.806	0.0	1.6496	0.0	3655803.0	0.0	7.0	4.2211	0.3765	172.3614	373.7375	359.0	578118.1223589801	41.0	728.0	212.5757	-0.4481	83.2889	713.2378	709.0	797507.557984259	514.0	945.0	122.4416	0.1047	64.7721	937.243	960.0	734386.3222456097	760.0	1046.0	88.5658	0.19629721489060242	0.5444145249458671	0.5560602630607842	0.5102403518459939
sub-001_ses-20301060_acq-undistorted_T1w	0.6625700389105059	1.4060947685837648	0.5369	-1.0	4.738733745724266	4.357378077868449	5.304898227163119	4.55392493214123	0.27447084369862923	0.37428526170322274	0.35124389459814803	0.6169912219047546	0.2830186009407043	0.0	0.0014415787556365418	4.550646376118409	4.434148342767106	4.514175982409723	252	288	192	1.4856138914692387	4.742779647246295	5.095995281997612	9.0595923072773	4.964132329095125	11.367863033627835	10.650821697202984	15.620469728885992	0.7986109852790833	0.7986109852790833	0.800000011920929	157.8559	0.0	7.0205	0.0	4325203.0	0.0	14.0	39.5922	-0.8667	171.4839	318.9157	300.0	824883.4208963914	24.0	679.0	201.9366	1.5092	91.4871	687.6342	687.0	1124861.5805759532	447.0	954.0	144.8517	0.0287	78.7934	919.1169	944.0	1055614.000528315	719.0	1053.0	104.1989	0.18794232196646216	0.542736931885084	0.54623657608567	0.46180299455321305
sub-001_ses-20302034_acq-undistorted_T1w	0.6102956175298804	1.592343913748987	0.5276	-1.0	4.682304698228598	4.363027945233979	5.203141586308176	4.48074456314364	0.2747578882719785	0.37703448031863346	0.34820763140938804	0.5150118470191956	0.21319733262062068	0.0	0.0006508216175687635	5.348153469243902	5.243212617651318	5.322826269581491	216	256	208	1.6461260335772887	5.548301202747515	5.767184622883835	10.1071266323267	65.17736259299843	132.43284399330986	125.82064778822307	179.8517367783609	0.8984379768371582	0.8984379768371582	0.8999999761581421	6.6264	0.0	1.7659	0.0	3537682.0	0.0	7.0	3.4678	0.0055	172.3718	359.5239	345.0	581336.8620165291	33.0	714.0	209.5828	-0.4118	84.0516	705.3233	701.0	797735.2098568334	498.0	944.0	126.3449	0.189	69.1326	927.6771	952.0	736742.9304645244	742.0	1043.0	94.1909	0.1964548661714935	0.5497503950550423	0.5588633730994242	0.5036539090333889
sub-001_ses-20303030_acq-undistorted_T1w	0.59496328125	1.6254477025531502	0.5254	-1.0	4.668145631966989	4.3209883153722	5.175092905542573	4.508355674986195	0.2762014297557742	0.37709631892944645	0.3467022513147792	0.5207668840885162	0.2472706064581871	0.0	0.0007624996578695865	5.341575681049671	5.241181979686105	5.325359112169429	216	256	208	1.6486790909691404	5.490767449598896	5.8546423962433245	10.424480648161937	63.84856946302312	125.5509685239278	120.24515836313503	171.33593710245418	0.8984379768371582	0.8984379768371582	0.8999999761581421	71.5758	0.0	1.485	0.0	3575302.0	0.0	7.0	3.6631	3.608	170.616	371.9148	357.0	584451.6169130692	36.0	727.0	216.5368	-0.5191	85.4015	706.3994	702.0	797948.6330869503	498.0	948.0	127.8509	0.1861	66.9091	933.0583	958.0	733633.752538849	751.0	1044.0	91.899	0.19727199040536475	0.549581237238888	0.5568451828840016	0.4900519146330489
sub-001_ses-20401030_acq-undistorted_T1w	0.6010956349206349	1.576832621396243	0.526	14359.2126	4.641642781096128	4.304237019914965	5.174113427801553	4.446577895571865	0.27687952980904584	0.37588593240085694	0.34723453779009733	0.534385085105896	0.25237044095993044	0.0	0.0015208825057194935	5.3266289998956	5.224631024328607	5.308199637826814	216	256	208	1.6516080116598288	5.457920245515914	5.8829633698639086	10.539361852415984	9.465296678214134	18.69197243176741	17.843542477417685	25.373358322271507	0.8984379768371582	0.8984379768371582	0.8999999761581421	953.2244	0.0	3.8446	0.0	3692120.0	0.0	12.0	24.7096	3.5123	172.111	372.4115	357.0	587601.7683696204	41.0	728.0	216.1528	-0.5096	85.6914	710.5866	705.0	797716.0273868362	501.0	954.0	129.17	0.2714	65.7847	934.3582	957.0	736911.2067807441	755.0	1046.0	90.8024	0.1955758533373334	0.5470209007485489	0.5547694848939636	0.48861387333069783
sub-001_ses-20401034_acq-undistorted_T1w	0.5831396887159532	1.6595666054280351	0.5212	-1.0	4.647177845520408	4.321144141376454	5.166600388310766	4.453789006874005	0.2757911365535448	0.37736989127650206	0.34683897216995313	0.5282250046730042	0.2458417773246765	0.0	0.0007904955898108265	5.35103534881533	5.25364803508501	5.335095279158601	216	256	208	1.6634973460011342	5.5944110045283955	5.949449654640717	10.590440613392623	38.53035250873001	76.84178256002406	73.44848446976658	104.97331834054569	0.8984379768371582	0.8984379768371582	0.8999999761581421	5991.8495	0.0	1.361	0.0	3669856.0	0.0	7.0	5.9851	0.249	171.0406	366.6278	352.0	582990.1957933076	36.0	720.0	211.6022	-0.2615	84.4789	706.7289	702.0	797715.7988145627	502.0	945.0	125.4823	0.1392	65.388	935.4737	959.0	733177.0078653443	754.0	1046.0	90.5533	0.19525283143196365	0.5439004266313958	0.5535798583712461	0.49273292925153894
sub-001_ses-20402060_acq-undistorted_T1w	0.6338030888030887	1.5116710026954234	0.5316	-1.0	4.740632334581702	4.398699823509686	5.2971347476790065	4.526062432556414	0.275871059288955	0.37552052239384276	0.3486084183172023	0.6074813604354858	0.28360263854265194	0.0	0.0021153184180677533	4.530295531703143	4.4247511143538345	4.503456357303987	252	288	192	1.5485982830792213	5.033889000096433	5.4230371872420475	9.686624278550488	6.567635738544535	14.524579037165799	13.689591160149988	19.976558704739627	0.7986109852790833	0.7986109852790833	0.800000011920929	251.3786	0.0	4.9049	0.0	4760713.0	0.0	13.0	31.1227	-0.913	171.6597	328.5507	312.0	833012.5269056743	30.0	685.0	201.4724	0.154	90.954	690.8478	690.0	1133911.2557529437	463.0	945.0	137.0709	0.079	73.201	926.1202	949.0	1052648.2197570244	735.0	1052.0	97.9701	0.1861958149286737	0.5415478775608926	0.5484456987351759	0.4811215112667719
sub-001_ses-20501030_acq-undistorted_T1w	0.6117655999999999	1.5514147913661895	0.5264	-1.0	4.60044373914172	4.265736866435511	5.111838678244587	4.42375567274506	0.2746152303069777	0.37685346870477404	0.34853130098824814	0.5066049695014954	0.2099719762802124	0.0	0.0007921532593381018	5.353007596653448	5.244906662066553	5.32878797480158	216	256	208	1.6449415934858715	5.406829913226548	5.663285226388386	9.938084172452742	28.053659711776405	55.63048668057644	53.06088801009267	75.49851763792516	0.8984379768371582	0.8984379768371582	0.8999999761581421	3546.3768	0.0	2.2542	0.0	3487525.0	0.0	11.0	8.2436	4.0923	168.749	369.8418	353.0	579889.3293091302	40.0	724.0	214.5971	-0.4797	83.3841	704.7747	700.0	795779.9899544682	493.0	949.0	129.4658	0.2532	69.5573	924.6917	950.0	735973.6826955529	736.0	1042.0	95.5918	0.2006323717194489	0.55422796094437	0.5606865145459204	0.500692146667596
sub-001_ses-20501034_acq-undistorted_T1w	0.5906294117647058	1.6422105259114341	0.5269	16467.0345	4.670487661096415	4.337539263109681	5.1927791570253286	4.481144563154236	0.27506994880505525	0.3771859819830723	0.3477440692118724	0.5216045379638672	0.24163928627967834	0.0	0.0011262874689490284	5.359073446058357	5.259744374620361	5.34053008427972	216	256	208	1.6661652237711035	5.610238125059143	5.938789589413531	10.539965419410347	15.861006787143053	31.722013574286105	30.275995861498135	43.24496722306525	0.8984379768371582	0.8984379768371582	0.8999999761581421	2248.9291	0.0	2.8123	0.0	3609738.0	0.0	11.0	14.498	0.133	171.1448	365.8577	351.0	580680.6396369247	37.0	719.0	210.6632	-0.507	84.1763	706.8062	702.0	796250.5472934699	503.0	944.0	125.1283	0.086	66.4342	932.8543	957.0	734097.8155451128	752.0	1043.0	90.7972	0.1952658483507822	0.5441844319615293	0.555198681744872	0.5023958916818055
sub-001_ses-20502060_acq-undistorted_T1w	0.636228735632184	1.4792954983664386	0.5341	-1.0	4.762403791668761	4.374532863180114	5.336778580012388	4.575899931813778	0.27584570570977374	0.3749832812080265	0.34917101308219967	0.6130696535110474	0.28818292915821064	0.0	0.0014978566074951357	4.54478074039703	4.434971312256366	4.514492580747854	252	288	192	1.5064052443152796	4.893870404894207	5.273307183121601	9.419645900155317	5.965359706725036	13.388054846689087	12.604332235924995	18.45958215436086	0.7986109852790833	0.7986109852790833	0.800000011920929	178.1599	0.0	5.3925	0.0	4518514.0	0.0	13.0	33.7158	-0.917	173.3194	324.0586	307.0	830143.0321407041	23.0	685.0	203.7963	0.6746	91.402	690.4981	689.0	1128492.3115374488	458.0	952.0	140.7883	0.1983	74.6537	925.2193	950.0	1050811.6586040743	729.0	1054.0	100.853	0.185828904370916	0.5405668694047663	0.5449997137172058	0.4745335833225035
sub-001_ses-20601034_acq-undistorted_run-1_T1w	0.58663671875	1.66650168259096	0.5259	16652.2193	4.688692542954606	4.3387079581415815	5.232058440526049	4.49531123019619	0.27320790920073845	0.37844002374086266	0.34835206705839894	0.5236321687698364	0.2505843997001648	0.0	0.001056424898396787	5.363410340987131	5.267090310415153	5.349110383643106	216	256	208	1.675864429200576	5.658231037342171	6.012802619662435	10.704312392444557	20.090495947075087	39.67308609773536	37.961255450559484	54.120184306868005	0.8984379768371582	0.8984379768371582	0.8999999761581421	2801.0194	0.0	2.7882	0.0	3653027.0	0.0	11.0	11.6089	0.4953	170.9493	371.418	356.0	576115.431229728	41.0	724.0	212.4275	-0.578	84.9032	707.4436	703.0	798019.1280328656	505.0	943.0	124.2437	0.1106	65.2758	936.1191	959.0	734572.4430900707	757.0	1046.0	89.59	0.20071427563834307	0.5456747451454016	0.5552729091535383	0.5002177368171687
sub-001_ses-20601034_acq-undistorted_run-2_T1w	0.5836846153846155	1.6658189011971487	0.5289	16147.5455	4.695758647224333	4.3562829053355845	5.226315139226425	4.50467789711099	0.27511794696691333	0.3777433908004519	0.3471386622326348	0.5296605229377747	0.24888973832130434	0.0	0.000658865235744062	5.359402977197854	5.262297819385052	5.345391812190024	216	256	208	1.6757651724792537	5.533742099526948	5.906675682248358	10.510519774738873	56.34965755521539	111.42587652161234	106.86272157834632	152.81263065821122	0.8984379768371582	0.8984379768371582	0.8999999761581421	26.3206	0.0	2.5782	0.0	3593680.0	0.0	11.0	4.1157	0.4835	170.4218	368.4278	354.0	580489.2396162876	42.0	720.0	211.2466	-0.3497	85.528	705.0053	700.0	797025.3344548382	499.0	945.0	126.4966	0.2409	66.23	936.1444	960.0	732450.4282705768	754.0	1048.0	91.337	0.1964615455037513	0.5436966166885259	0.5522723913682352	0.49551049872712766
sub-001_ses-20601060_acq-undistorted_T1w	0.6516539682539683	1.4430176243717971	0.5343	-1.0	4.780238576225244	4.384086951642012	5.36572884544346	4.59089993159026	0.27955696851211487	0.3729226506605804	0.3475203808273048	0.6029905080795288	0.27597047090530397	0.0	0.0014891395337259489	4.5440732249527755	4.431949835147716	4.509158140410233	252	288	192	1.5157834840066189	5.036753044918213	5.353663601038264	9.50845427418996	5.328763930807576	11.925465259942357	11.165845106890472	16.243306129921486	0.7986109852790833	0.7986109852790833	0.800000011920929	166.625	0.0	6.1287	0.0	4379571.0	0.0	14.0	38.2354	-0.8811	176.5096	327.3141	311.0	841826.8248724844	23.0	690.0	205.1743	0.6556	89.977	697.5752	696.0	1122977.8767436533	469.0	954.0	138.1842	0.0996	74.2398	924.1912	948.0	1046484.3009543817	732.0	1052.0	99.7007	0.17890017000720254	0.5353790524440558	0.5429012123925354	0.46087316581736143
sub-001_ses-20602030_acq-undistorted_T1w	0.5939256916996046	1.623320488141053	0.5272	18072.5295	4.77201171007276	4.410243224522746	5.321691784258351	4.5841001214371815	0.27403591576388686	0.3777250700624719	0.3482390141736412	0.5102798044681549	0.24897367507219315	0.0	0.0012797294624981351	5.35923199865551	5.258121346791191	5.339604991908108	216	256	208	1.6648052526622363	5.624077766017622	5.927144686037248	10.492551039431884	13.335688156956552	26.520690572026588	25.302647491777265	36.05156374634865	0.8984379768371582	0.8984379768371582	0.8999999761581421	1955.2585	0.0	2.7165	0.0	3585805.0	0.0	11.0	17.3908	1.1071	170.3452	369.7062	354.0	578340.7432951267	37.0	724.0	212.6373	-0.5543	83.7521	708.0254	704.0	797172.1413676179	503.0	945.0	125.176	0.0829	66.5111	931.6683	957.0	734943.117730143	750.0	1042.0	91.2075	0.19750215469701077	0.5478467592213699	0.5559908087019886	0.4939681465579344
sub-001_ses-20701034_acq-undistorted_T1w	0.5787958015267175	1.675347768871719	0.5227	16988.7087	4.661824076872051	4.326319790803439	5.183718987920884	4.475433451891832	0.2755555882474174	0.37771924928470485	0.3467251624678778	0.5472949743270874	0.2681241676211357	0.0	0.001348808692417531	5.382767506171811	5.288164668042149	5.372329177128347	216	256	208	1.6850856657623345	5.539754376365309	5.958900930731836	10.651862750067867	11.689221266158702	23.016241309985723	22.116226151464584	31.643215878249325	0.8984379768371582	0.8984379768371582	0.8999999761581421	1298.8458	0.0	2.9232	0.0	3735356.0	0.0	11.0	19.8964	0.586	169.4439	369.7143	355.0	578823.251533909	42.0	720.0	210.6716	-0.5629	86.3896	703.3022	699.0	793424.9689090423	497.0	942.0	126.1788	0.1332	65.2549	937.0304	961.0	728319.7818803838	756.0	1046.0	90.2189	0.1988793249106568	0.5431033406665807	0.5547489395965354	0.49728608679981834
sub-001_ses-20702030_acq-undistorted_T1w	0.5929303149606299	1.6429524380986822	0.5266	15949.3611	4.741632072456152	4.433784081593877	5.250123126590562	4.540989009184017	0.2747713530380767	0.3777636472136221	0.34746499974830125	0.5226218104362488	0.24433967322111128	0.0	0.000723109736089111	5.340511205108204	5.242876196273145	5.325665232246947	216	256	208	1.6892650526215105	5.601109719867619	5.985567218558007	10.666326883184892	38.82771810280606	76.35394844797617	73.02792417846204	103.90210598460392	0.8984379768371582	0.8984379768371582	0.8999999761581421	2996.3906	0.0	2.6137	0.0	3688815.0	0.0	12.0	6.0405	2.0363	168.7055	372.8127	358.0	581776.1341464026	44.0	725.0	211.9263	-0.4015	85.0075	707.538	704.0	799842.7487691235	502.0	945.0	125.6893	0.19	65.5968	934.8213	958.0	735691.1194331629	756.0	1045.0	89.8153	0.19914551206474468	0.5502162465947685	0.5569624455223562	0.4998805052368004
sub-001_ses-20702060_acq-undistorted_T1w	0.6119859315589353	1.5719196059953053	0.5373	11945.8276	4.757423784827004	4.384650429991665	5.332408492367299	4.555212432122045	0.27850437857504373	0.37605003584890095	0.3454455855760552	0.6025144159793854	0.29884640276432034	0.0	0.0019115746709729758	4.5370208296280925	4.436387037635181	4.515222236524335	252	288	192	1.5895769685324577	5.202562698188579	5.541469709618011	9.832269462132997	6.8670111969175	14.782257747881596	14.019256503779651	20.40850056653986	0.7986109852790833	0.7986109852790833	0.800000011920929	245.2479	0.0	6.3387	0.0	4667352.0	0.0	14.0	30.6245	-0.7505	170.6722	336.7022	321.0	839682.3470599304	33.0	691.0	201.9404	-0.3275	89.0346	693.205	691.0	1133779.577646723	473.0	941.0	132.8191	0.1174	71.9177	930.6035	954.0	1041508.0781210605	740.0	1055.0	97.0274	0.18097672403472426	0.5365072950801968	0.546825965636504	0.47285355823547764
